id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
624443|Levande Ord & Gospel Miracle 20110511|f|624443|2|1|2011-09-05 18:42:36.340546||0|1740|http://frontend.frikanalen.tv/media/5550/broadcast/5550_f21310931d01457b8f554fc72f11c1ba.avi
624457|NM2011 - Tertnes Brass|f|624457|2|1|2011-09-05 18:42:36.340546||0|1724.04|http://frontend.frikanalen.tv/media/5585/broadcast/5585_830b80b8cc464fcfa128368bfaff83ef.avi
624458|Empo tv - del 47|f|624458|2|1|2011-09-05 18:42:36.340546||0|879.16|http://frontend.frikanalen.tv/media/5592/broadcast/5592_d6a13ca89401470ea58bf7d4e2c5ea49.avi
624476|NM2011 - Ørskog Brass|f|624476|2|1|2011-09-05 18:42:36.340546||0|1702.4|http://frontend.frikanalen.tv/media/5601/broadcast/5601_acce356864304a84b543679a30255f59.avi
624477|Empo tv - del 48|f|624477|2|1|2011-09-05 18:42:36.340546||0|889.04|http://frontend.frikanalen.tv/media/5593/broadcast/5593_6ae3763dfd4947438b3f25c057636d1d.avi
624478|Sketsjup: Festival|f|624478|2|1|2011-09-05 18:42:36.340546||0|148.05|http://frontend.frikanalen.tv/media/5603/broadcast/5603_363e0a8982db4c6eb7af4c99d471910b.avi
624479|Ex-russefest i dødens dal|f|624479|2|1|2011-09-05 18:42:36.340546||0|74.08|http://frontend.frikanalen.tv/media/5604/broadcast/5604_1c7fbba5e92d4125be07f9e93c8f3f08.avi
624484|Estetisk funksjonelt design|f|624484|2|1|2011-09-05 18:42:36.340546||0|147.46|http://frontend.frikanalen.tv/media/5606/broadcast/5606_51bf4066471a4d3ab5bba355e5a2f893.avi
624488|NM2011 Laksevåg Musikkforening|f|624488|2|1|2011-09-05 18:42:36.340546||0|1734.36|http://frontend.frikanalen.tv/media/5614/broadcast/5614_d5f0cb46951d4ae0bc08e77bf8ef257c.avi
624491|Miksing av video med dvswitch|f|624491|2|1|2011-09-05 18:42:36.340546||0|1232.4|http://frontend.frikanalen.tv/media/5618/broadcast/5618_5ac56d9318414cfd934e217268ac164b.avi
624492|Utrop TV - Studio7|f|624492|2|1|2011-09-05 18:42:36.340546||0|1351.92|http://frontend.frikanalen.tv/media/5447/broadcast/5447_8c7cb94e276846aba9b455f763efeabc.avi
624493|FiksGataMi - historie og tekno|f|624493|2|1|2011-09-05 18:42:36.340546||0|3308.8|http://frontend.frikanalen.tv/media/5617/broadcast/5617_44afc80d9e9d40e68154aea1ea5da24d.avi
624496|Årsmøte 2011 - Teksting|f|624496|2|1|2011-09-05 18:42:36.340546||0|980.96|http://frontend.frikanalen.tv/media/5623/broadcast/5623_ab3c2877c1cf4bfa8b4882db20e1e3ca.avi
624497|Årsmøte 2011 - Intro av TV8|f|624497|2|1|2011-09-05 18:42:36.340546||0|1069.92|http://frontend.frikanalen.tv/media/5619/broadcast/5619_8372ee16214b484fa44a816b70398140.avi
624498|Empo tv - del 50|f|624498|2|1|2011-09-05 18:42:36.340546||0|900.04|http://frontend.frikanalen.tv/media/5596/broadcast/5596_fc895b4493ef4818a7775707042f3cad.avi
624499|Utrop TV - Studio8|f|624499|2|1|2011-09-05 18:42:36.340546||0|1746.69|http://frontend.frikanalen.tv/media/5624/broadcast/5624_dca50875a75a40998e8ecf49f82f8187.avi
624500|NM2011 - Mus. Gjallarhorn|f|624500|2|1|2011-09-05 18:42:36.340546||0|1719.99|http://frontend.frikanalen.tv/media/5615/broadcast/5615_567bd705365447a882088659cf908754.avi
