id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
625090|Sovereignty in Cyberspace?|f|625090|2|1|2012-12-06 07:10:21+00:00||0|3405.48|http://frontend.frikanalen.tv/media/625090/broadcast/6591_a25528263b994123b6fd815a28dfae38.avi
625079|God Søndag fra P7 - Det store puslespillet 2 - Hvor er min plass|f|625079|2|1|2012-10-31 09:23:55.540000+00:00||0|3632.24|http://frontend.frikanalen.tv/media/625079/broadcast/6532_432f4624ca254b98a18cffe726173978.avi
625030|Icinga - Tjenesteovervåkning|f|625030|2|1|2012-10-19 06:23:17+00:00||0|3260.16|http://frontend.frikanalen.tv/media/625030/broadcast/6495_2f6aa28480274487a941e8c22b54d6e6.avi
625023|Holder de ord|f|625023|2|1|2012-10-18 19:02:37+00:00||0|2349.0|http://frontend.frikanalen.tv/media/625023/broadcast/6493_6658f4dc15024683b15990bce3a4a867.avi
625018|God Søndag fra P7 - Jeg vil prise ditt navn|f|625018|2|1|2012-10-16 12:37:17.003000+00:00||0|3515.88|http://frontend.frikanalen.tv/media/625018/broadcast/6482_1a4031c342e24d6494107e3f3167a197.avi
624988|God Søndag fra P7 - Etter påskemorgen (4) - Mannen med nøklene|f|624988|2|1|2012-10-02 05:47:14.513000+00:00||0|3458.2|http://frontend.frikanalen.tv/media/624988/broadcast/6451_b8d9d02578574ed59206729a39b40c45.avi
624981|God Søndag fra P7 - Etter påskemorgen (2) - Jeg har sett Herren|f|624981|2|1|2012-09-24 06:47:11.707000+00:00||0|3489.92|http://frontend.frikanalen.tv/media/624981/broadcast/6435_041df05e4ecf4ccba1f800dad4612a70.avi
624951|Empo TV - del 100|f|624951|2|1|2012-06-22 11:44:55.053000+00:00||0|897.64|http://frontend.frikanalen.tv/media/624951/broadcast/6328_39a5f6e352944528adf21d19d5600e2b.avi
624948|Empo TV - del 99|f|624948|2|1|2012-06-22 11:42:53.663000+00:00||0|829.08|http://frontend.frikanalen.tv/media/624948/broadcast/6327_183a8813eb9a408e8e06d3dc72352c56.avi
624947|Empo TV - del 98|f|624947|2|1|2012-06-22 11:41:02.020000+00:00||0|894.56|http://frontend.frikanalen.tv/media/624947/broadcast/6326_6b88b04a842a4643a8c455adef020241.avi
624946|Empo TV - del 97|f|624946|2|1|2012-06-22 11:38:11.270000+00:00||0|895.24|http://frontend.frikanalen.tv/media/624946/broadcast/6325_72156013aa2c49bca9254ed62b9d7ede.avi
624945|God Søndag fra P7 - Vekter! Hvor langt på natt? (4) - Våkn opp du som sover|f|624945|2|1|2012-06-20 08:51:23.877000+00:00||0|3544.16|http://frontend.frikanalen.tv/media/624945/broadcast/6319_1548535417994ddd94641508965878bd.avi
624944|God Søndag fra P7 - Vekter! Hvor langt på natt? (3) - Nøkler til Johannes Åpenbaring|f|624944|2|1|2012-06-20 08:48:08.500000+00:00||0|3600.0|http://frontend.frikanalen.tv/media/624944/broadcast/6318_580778af21f54956ac56cf8acfbde5df.avi
624942|Empo TV - del 96|f|624942|2|1|2012-06-22 11:23:10.803000+00:00||0|854.68|http://frontend.frikanalen.tv/media/624942/broadcast/6324_38f9bc9c424049678844ddc1741d0188.avi
624941|God Søndag fra P7 - Vekter! Hvor langt på natt? (2) - Endetidstegnene|f|624941|2|1|2012-06-20 08:44:01.110000+00:00||0|3503.12|http://frontend.frikanalen.tv/media/624941/broadcast/6315_4a582549b0bb4f3c84f76daa2c2321e2.avi
624940|God Søndag fra P7 - Vekter! Hvor langt på natt? (1) - Søvnens tid|f|624940|2|1|2012-06-20 08:41:53.170000+00:00||0|3451.4|http://frontend.frikanalen.tv/media/624940/broadcast/6314_583f1dd27dfa46cdbd05d7c01376a62c.avi
624936|God Søndag fra P7 - En bærekraftig tro|f|624936|2|1|2012-06-20 08:37:36.477000+00:00||0|3480.32|http://frontend.frikanalen.tv/media/624936/broadcast/6313_465600923441479991a59f5f26b75b16.avi
624935|Empo TV - del 95|f|624935|2|1|2012-06-22 11:20:55.880000+00:00||0|900.0|http://frontend.frikanalen.tv/media/624935/broadcast/6323_0d302e2f679a451ab4834bc074f1764d.avi
624928|God Søndag fra P7 - Bibelens båter (3)|f|624928|2|1|2012-05-18 08:52:01.147000+00:00||0|3634.0|http://frontend.frikanalen.tv/media/624928/broadcast/6260_31a844b0bda741619a2e3aa237657465.avi
624901|God Søndag fra P7 - De gamle brønnene|f|624901|2|1|2012-05-24 07:04:08.720000+00:00||0|3477.32|http://frontend.frikanalen.tv/media/624901/broadcast/6280_02be46fa6fee4a1f96e55095cfefbcbf.avi
624883|God Søndag fra P7 - Bibelens båter (4) - Fiskebåten|f|624883|2|1|2012-05-18 08:53:50.803000+00:00||0|3599.04|http://frontend.frikanalen.tv/media/624883/broadcast/6263_5c1b898b7d0143b8af053c4bc729d7bf.avi
624859|Hva er nytt i Ubuntu?|f|624859|2|1|2012-04-16 07:42:55+00:00||0|3730.36|http://frontend.frikanalen.tv/media/624859/broadcast/6220_f525072492fb43bc8e2ec92c85e5e8da.avi
624833|God Søndag fra P7 - Bibelens båter (2)|f|624833|2|1|2012-03-29 10:16:38.863000+00:00||0|3248.8|http://frontend.frikanalen.tv/media/624833/broadcast/6160_569b17ce4a904fb581e8b856f12c77b3.avi
624813|Skolelinux - skolenettløsning|f|624813|2|1|2012-03-24 11:02:17+00:00||0|5242.32|http://frontend.frikanalen.tv/media/624813/broadcast/6122_445a34b0812f427db72248af9b3218a4.avi
624789|God Søndag fra P7 - Trær i Bibelen (5) - Fikentreet|f|624789|2|1|2012-02-08 11:40:12.947000+00:00||0|3594.72|http://frontend.frikanalen.tv/media/624789/broadcast/6020_8321c304b2a84eedb4c98331d4c4fb20.avi
624787|God Søndag fra P7 - Trær i Bibelen (4) - Treet i Mara|f|624787|2|1|2012-02-08 11:37:38.333000+00:00||0|3636.0|http://frontend.frikanalen.tv/media/624787/broadcast/6019_5a19b5b8973e4e9b8ac2fc3a27967409.avi
